source,target,relationship_type
LIZANDRA COSTA VERARDI DIAS,REAG - GESTAO DE CREDITO LTDA,socio_to_company
JAIME WEINBERG,REAG - GESTAO DE CREDITO LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - GESTAO DE CREDITO LTDA,socio_to_company
FABIANA FRANCO,REAG - GESTAO DE CREDITO LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - GESTAO DE CREDITO LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - GESTAO DE CREDITO LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,VERTICE TECNOLOGIA E DESENVOLVIMENTO DE SOFTWARES LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,VICTORIA MALL DESENVOLVIMENTO E GESTAO IMOBILIARIA LTDA.,socio_to_company
JOAO CARLOS FALBO MANSUR,FYP 01 SPE DONA AMELIA EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,DEC PARTICIPACOES 012 LTDA,socio_to_company
KATIA APARECIDA ROCHA MORONI,KANOA SANTISTA BAR E RESTAURANTE LTDA,socio_to_company
SAVERIO ORLANDI,ORLANDI ADVOGADOS ASSOCIADOS,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - OVERSEAS LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,REAG - OVERSEAS LTDA,socio_to_company
RODOLFO TURELLI,REAG - OVERSEAS LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,REAG - TRUST S.A,socio_to_company
SILVANO GERSZTEL,REAG - TRUST S.A,socio_to_company
LEONARDO SOARES GRAPEIA,REAG - TRUST S.A,socio_to_company
CARLOS EDUARDO BENITEZ,REAG - TRUST S.A,socio_to_company
THIAGO SOUZA GRAMARI,REAG - TRUST S.A,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,REAG - TRUST S.A,socio_to_company
CARLOS EDUARDO BENITEZ,TWILA TECNOLOGIA E SISTEMAS LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - 55 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 55 PARTICIPACOES LTDA,socio_to_company
DANIEL MORAES FARIA,REAG - GLASS- INDUSTRIA E COMERCIO LTDA,socio_to_company
MARCIA DE CASSIA MORAES FARIA,REAG - GLASS- INDUSTRIA E COMERCIO LTDA,socio_to_company
JOSE LUIZ CORREIA FARIA,REAG - GLASS- INDUSTRIA E COMERCIO LTDA,socio_to_company
LAZARO REGIS BORGES,PNEUS REGIS LTDA,socio_to_company
ANA CRISTINA UMBELINO DOS SANTOS BORGES,PNEUS REGIS LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,ALBINO SOCIEDADE INDIVIDUAL DE ADVOCACIA,socio_to_company
FABIO BAPTISTA GARCIA,MAMORI PARTICIPACOES INTERMEDIACOES E CONSULTORIA EMPRESARIAL LTDA,socio_to_company
MARIA EDUARDA SUPPI FERRARI,LIMA SERVICOS LTDA,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,LATTUGA FRANCHISING LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO PARTICIPACOES LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO PARTICIPACOES LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,EMPREENDIMENTOS IMOBILIARIOS COFER SOCIEDADE UNIPESSOAL LTDA,socio_to_company
RICARDO ALEXANDRE PLATI MOURA,TIC PROJETOS EDUCACIONAIS LTDA,socio_to_company
GERSON CARLOS GOMES,MEGA FLEX FARMACIA LTDA,socio_to_company
MARIA LUCIA DA SILVA GOMES,MEGA FLEX FARMACIA LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,DEC PARTICIPACOES 006 SOCIEDADE UNIPESSOAL LTDA,socio_to_company
CARLOS EDUARDO BENITEZ,AGILIS COMUNICACAO LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 74 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 74 PARTICIPACOES LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 75 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 75 PARTICIPACOES LTDA,socio_to_company
ARTHUR CAIXETA NOGUEIRA,CNS PARTICIPACOES LTDA.,socio_to_company
LEONARDO FALBO DONATO,REVEE 03 LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,RDVC CITY SA,socio_to_company
JOAO CARLOS FALBO MANSUR,RDVC CITY SA,socio_to_company
LEONARDO LUIZ MENESES PEREIRA,RDVC CITY SA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 77 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 77 PARTICIPACOES LTDA,socio_to_company
RODOLFO TURELLI,GPS PLANEJAMENTO FINANCEIRO LTDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
AQUILES FELDMAN,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
FABIANA FRANCO,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - AGRO GESTAO DE RECURSOS LTDA,socio_to_company
LUCAS DIAS TREVISAN,TEC TRADUTORES LTDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,QUASAR HOLDING LTDA.,socio_to_company
DARIO GRAZIATO TANURE,QUASAR HOLDING LTDA.,socio_to_company
FABIANA FRANCO,QUASAR HOLDING LTDA.,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,VICTORIA PROPERTIES EMPREENDIMENTOS S.A.,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 80 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 80 PARTICIPACOES LTDA,socio_to_company
EDNA DELASIR ARMININI LIMA,REAG - SEGURANCA EMPRESARIAL S/C LTDA,socio_to_company
IDA LOPES ANDRE,REAG - SEGURANCA EMPRESARIAL S/C LTDA,socio_to_company
SERGIO EDMUNDO SALFATIS,SURIA METODO E CONSULTORIA LTDA.,socio_to_company
KATIA APARECIDA ROCHA MORONI,ESTANCIA ARAPONGA,socio_to_company
CARLOS EDUARDO BENITEZ,BMP SOCIEDADE DE CREDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,N.D.Z.S.P.E. EMREENDIMENTOS E PARTICIPACOES S/A,socio_to_company
LUIZ CARLOS MOREIRA LIMA,DELTA CAPITAL CONSULTORIA LIMITADA.,socio_to_company
REINALDO PORTO DA SILVA,REAG - ENGENHARIA EIRELI,socio_to_company
LEONARDO FALBO DONATO,TAO SERVICOS FINANCEIROS LTDA,socio_to_company
FABIO BAPTISTA GARCIA,MAMORI SOLUTIONS ASSESSORIA ESTRATEGICA LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - AUCTION OPPORTUNITIES LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,REAG - AUCTION OPPORTUNITIES LTDA,socio_to_company
GLEYSSON VILELA SILVA,REAG - AUCTION OPPORTUNITIES LTDA,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,LGV PARTICIPACOES LTDA,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,LGV PARTICIPACOES LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,BOM JESUS SPE 3 LTDA,socio_to_company
LEONARDO FALBO DONATO,BOM JESUS SPE 3 LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO AUCTION LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO AUCTION LTDA,socio_to_company
PAULO ROBERTO BATISTA MACHADO,BTG PACTUAL PARTICIPACOES LTDA.,socio_to_company
MAURO PEREIRA BUENO MEINBERG,ECONOFINANCE S.A.,socio_to_company
GERSON CARLOS GOMES,RGN FARMACIA LTDA,socio_to_company
LEONARDO FALBO DONATO,IFLY BRAZIL INDOOR SKYDIVING S.A,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,IFLY BRAZIL INDOOR SKYDIVING S.A,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,EDGE ITAIM EMPREENDIMENTOS LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,INSTITUTO ATITUDE FRATERNA,socio_to_company
LEONARDO FALBO DONATO,REVEE PARTNERS LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE S.A.,socio_to_company
JOAO CARLOS FALBO MANSUR,REVEE S.A.,socio_to_company
LEONARDO DE SOUZA CARVALHO,REVEE S.A.,socio_to_company
JOAO CARLOS FALBO MANSUR,VICMALL NAZARE EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company
DJALMA LUIZ RODRIGUES,3K GESTAO DE PROCESSOS LTDA.,socio_to_company
LUIZ CARLOS MOREIRA LIMA,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
REAG WM GESTORA DE PATRIMONIO LTDA,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
AQUILES FELDMAN,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
FABIANA FRANCO,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - BERKANA INVESTIMENTOS LTDA,socio_to_company
GLEYSSON VILELA SILVA,LEILAO MONEY LTDA,socio_to_company
PAULO ROBERTO BATISTA MACHADO,"CASA DE ASSESSORIA DO CORRETOR, ADMINISTRACAO, CONSULTORIA E CORRETAGEM DE SEGUROS LTDA",socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,MABEL PARTICIPACOES LTDA,socio_to_company
MARIA LUCIA DA SILVA GOMES,DISTRIBUIDORA EMMANUEL MONTEIRO LTDA-ME,socio_to_company
GERSON CARLOS GOMES,DISTRIBUIDORA EMMANUEL MONTEIRO LTDA-ME,socio_to_company
CARLOS EDUARDO BENITEZ,SLB ASSESSORIA EMPRESARIAL LTDA,socio_to_company
GIULIANA NIGRO ARGESE,VIALEX CONSULTORIA E PUBLICIDADE LTDA,socio_to_company
JOSE LUIZ CORREIA FARIA,EASYLAB- SUPRIMENTOS ANALITICOS LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,SHOPPING CENTER CAMBUCI EMPREENDIMENTO IMOBILIARIO S.A.,socio_to_company
SERGIO EDMUNDO SALFATIS,GITA EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company
DAVID TADEU PANICO,ORBIZ CAPITAL LTDA,socio_to_company
DANIEL FREDERICO PANICO,ORBIZ CAPITAL LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,ORBIZ CAPITAL LTDA,socio_to_company
RODRIGO ROMANO PRETOLA,ORBIZ CAPITAL LTDA,socio_to_company
CARLOS EDUARDO BENITEZ,MONEY PLUS PARTICIPACOES LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,FACTS ASSESSORIA EMPRESARIAL LTDA,socio_to_company
ROBERT JOHN VAN DIJK,BRAM - BRADESCO ASSET MANAGEMENT LTDA.,socio_to_company
ROBERT JOHN VAN DIJK,INTERIOR DESIGN PROJETOS E ASSESSORIA EM DECORACAO LTDA.,socio_to_company
JOAO CARLOS FALBO MANSUR,CARBOFLEX PARTICIPACOES S.A.,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,AGUA NOVA CONCESSOES E PARTICIPACOES LTDA,socio_to_company
LUIZ CARLOS MOREIRA LIMA,CONCESSIONARIA ROTA DO OESTE S.A.,socio_to_company
CARLOS EDUARDO BENITEZ,FELOBE COMERCIO E IMPORTACAO LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,TOUCRED CONSULTORIA DE CREDITO FRANCHISING LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO 15 PARTICIPACOES LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO 15 PARTICIPACOES LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - 57 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 57 PARTICIPACOES LTDA,socio_to_company
GLEYSSON VILELA SILVA,DROGARIA GUARDIAO LTDA,socio_to_company
DAVID TADEU PANICO,ORBIZ-REAG CAPITAL LTDA.,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,ORBIZ-REAG CAPITAL LTDA.,socio_to_company
RODRIGO ROMANO PRETOLA,ORBIZ-REAG CAPITAL LTDA.,socio_to_company
DANIEL FREDERICO PANICO,ORBIZ-REAG CAPITAL LTDA.,socio_to_company
REAG CAPITAL HOLDING S.A.,ORBIZ-REAG CAPITAL LTDA.,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,REAG - 72 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 72 PARTICIPACOES LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,IEJE - INSTITUTO DE ESTUDOS JURIDICOS E ECONOMICOS SOCIEDADE UNIPESSOAL LTDA,socio_to_company
CARLOS EDUARDO BENITEZ,STRATEGY CONSULTING CONSULTORIA DE INVESTIMENTOS FINANCEIROS LTDA.,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,MKS SOLUCOES INTEGRADAS S.A.,socio_to_company
FABIO BAPTISTA GARCIA,GRTA INVESTIMENTOS IMOBILIARIOS LTDA.,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,REDD+ T. I. CACHOEIRA SECA SPE LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE 04 LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,FOOD FOR FUN RESTAURANTE S.A.,socio_to_company
AQUILES FELDMAN,EMPIRICA CVC LTDA,socio_to_company
LEONARDO RUSSO CALIXTO,EMPIRICA CVC LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,EMPIRICA CVC LTDA,socio_to_company
EMPIRICA HOLDING LTDA,EMPIRICA CVC LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,A TOUAREG CORRETORA DE SEGUROS S.A.,socio_to_company
KATIA APARECIDA ROCHA MORONI,MORONI & ARAUJO CONSULTORIA EM GESTAO DE NEGOCIOS LTDA.,socio_to_company
JOAO CARLOS FALBO MANSUR,BLUM PARTICIPACOES LTDA.,socio_to_company
REAG CAPITAL HOLDING S.A.,BLUM PARTICIPACOES LTDA.,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,PERFORMA ADVISORS E CONSULTORIA DE NEGOCIOS LTDA,socio_to_company
LUIZ CARLOS MOREIRA LIMA,CAYNE DESENVOLVIMENTO IMOBILIARIO I LTDA,socio_to_company
SILVANO GERSZTEL,CAM 01 AGRO EFICIENCIA AMBIENTAL LTDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,CAM 01 AGRO EFICIENCIA AMBIENTAL LTDA.,socio_to_company
REAG CAPITAL HOLDING S.A.,SSA ACADEMY LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - 64 PARTICIPACOES LTDA,socio_to_company
IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,REAG - 64 PARTICIPACOES LTDA,socio_to_company
RPN PARTNERS PARTICIPACOES LTDA,REAG - TRUST ADMINISTRACAO DE RECURSOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - TRUST ADMINISTRACAO DE RECURSOS LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - TRUST ADMINISTRACAO DE RECURSOS LTDA,socio_to_company
MARCOS FERREIRA COSTA,REAG - TRUST ADMINISTRACAO DE RECURSOS LTDA,socio_to_company
ARTHUR CAIXETA NOGUEIRA,REAG - TRUST ADMINISTRACAO DE RECURSOS LTDA,socio_to_company
LEONARDO DE SOUZA CARVALHO,REAG - TRUST ADMINISTRACAO DE RECURSOS LTDA,socio_to_company
KLERMANN DE PENNAFORT CALDAS NETO,CORCOVADO CONSULTORIAS LTDA,socio_to_company
LEONARDO FALBO DONATO,REVEE ANHEMBI LTDA,socio_to_company
CARLOS EDUARDO BENITEZ,DOJO SOLUTIONS INOVACAO TECNOLOGICA LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,FYP 03 SPE FAZENDA SANTANA EMPREENDIMENTOS IMOBILIARIOS LTDA.,socio_to_company
SILVANO GERSZTEL,PLATA SAO BENTO SPE DESENVOLVIMENTO IMOBILIARIO LTDA,socio_to_company
LEONARDO FALBO DONATO,NOVA FONTE LUMINOSA S.A.,socio_to_company
RODRIGO ROMANO PRETOLA,BLACKTHERE SERVICOS LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REDEVCO PORTOFINO 01 SPE LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO PORTOFINO 01 SPE LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO PORTOFINO 01 SPE LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - ECP HOLDING LTDA,socio_to_company
REAG BCS PARTICIPACOES S.A.,REAG - ECP HOLDING LTDA,socio_to_company
RWM PARTNERS S.A.,REAG - WM GESTAO DE PATRIMONIO LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - WM GESTAO DE PATRIMONIO LTDA,socio_to_company
LUCAS PAES SASSI,REAG - WM GESTAO DE PATRIMONIO LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - WM GESTAO DE PATRIMONIO LTDA,socio_to_company
KLERMANN DE PENNAFORT CALDAS NETO,REAG - WM GESTAO DE PATRIMONIO LTDA,socio_to_company
LEONARDO FALBO DONATO,NOVA SERRARIA SPE S.A.,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,MKT CLUB AGENCIA DE MARKETING LTDA,socio_to_company
FELIPE BERGMANN DA SILVA,DHAMA HOLDING SA,socio_to_company
LUANA RESENDE LADEIRA,DHAMA HOLDING SA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - HOLDING DE SEGUROS S.A,socio_to_company
JOAO CARLOS FALBO MANSUR,REAG - HOLDING DE SEGUROS S.A,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,REAG - HOLDING DE SEGUROS S.A,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,REAG - HOLDING DE SEGUROS S.A,socio_to_company
RENATO LAZARO RAMOS,COSMICA BOLSAS E ACESSORIOS LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,LC 4 PARTICIPACOES LTDA.,socio_to_company
CARLOS EDUARDO BENITEZ,FULL INVEST PARTICIPACOES LTDA,socio_to_company
FERNANDO ANTONIO ALBINO DE OLIVEIRA,BRATISLAVA PARTICIPACOES LTDA,socio_to_company
DARIO GRAZIATO TANURE,HIPERION CONSULTORIA EM ENERGIA LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,NIOBIUM EMPREENDIMENTOS E PARTICIPACOES SA,socio_to_company
WALTER MARTINS FERREIRA III,NUTRI MAX AGROCIENCIAS LTDA,socio_to_company
LEONARDO FALBO DONATO,FLAMBOYANT REAL ESTATE LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,FLAMBOYANT REAL ESTATE LTDA,socio_to_company
IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,FLAMBOYANT REAL ESTATE LTDA,socio_to_company
ROBERT JOHN VAN DIJK,VDF ADMINISTRACAO DE BENS PROPRIOS LTDA,socio_to_company
WALTER MARTINS FERREIRA III,DNC PARTICIPACOES LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - 03 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 03 PARTICIPACOES LTDA,socio_to_company
REAG ASSET MANAGEMENT S.A.,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
AQUILES FELDMAN,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
FABIANA FRANCO,REAG - LEGAL CLAIMS GESTAO DE ATIVOS LTDA,socio_to_company
LUIZ CARLOS MOREIRA LIMA,BV - EMPREENDIMENTOS IMOBILIARIOS SPE LTDA.,socio_to_company
FABIANA FRANCO,REAG - INVESTIMENTOS SA,socio_to_company
ROBERT JOHN VAN DIJK,REAG - INVESTIMENTOS SA,socio_to_company
DARIO GRAZIATO TANURE,REAG - INVESTIMENTOS SA,socio_to_company
JOAO CARLOS FALBO MANSUR,VIC SHOPPING CONSULTORIA LTDA,socio_to_company
LUIZ CARLOS MOREIRA LIMA,BERKANA PARTICIPACOES LTDA.,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,CARBOFLEX INVESTIMENTOS S.A.,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,LAX - CONSULTORIA LTDA,socio_to_company
DANIEL FREDERICO PANICO,D.F.P. SERVICOS ADMINISTRATIVOS LTDA,socio_to_company
MARISA BIANCULLI NASSAR,VCAP INVESTIMENTOS LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,VICMALL 13 EMPREENDIMENTOS IMOBILIARIOS LTDA,socio_to_company
ANTONIO JOSE SANTOS GUIMARAES,REAG - 38 PARTICIPACOES LTDA,socio_to_company
I9 SERVICOS ADMINISTRATIVOS LTDA.,REAG - 38 PARTICIPACOES LTDA,socio_to_company
DANIEL FREDERICO PANICO,ORBICRED LTDA,socio_to_company
DAVID TADEU PANICO,ORBICRED LTDA,socio_to_company
LUIZ CLAUDIO MARQUES MENEZES,ORBICRED LTDA,socio_to_company
RODRIGO ROMANO PRETOLA,ORBICRED LTDA,socio_to_company
LEONARDO FALBO DONATO,REDEVCO AMOREIRAS SPE LTDA,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO AMOREIRAS SPE LTDA,socio_to_company
IDUNA FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,REDEVCO AMOREIRAS SPE LTDA,socio_to_company
RUBIA MARIA GUERRA,AGRO PECUARIA PARAUNA LTDA,socio_to_company
JOAO CARLOS FALBO MANSUR,REAG - BCS HOLDING FINANCEIRA LTDA,socio_to_company
REAG CAPITAL HOLDING S.A.,REAG - BCS HOLDING FINANCEIRA LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,RFE CAPITAL PARTNERS S A,socio_to_company
RODOLFO TURELLI,RFE CAPITAL PARTNERS S A,socio_to_company
JOAO CARLOS FALBO MANSUR,TAORMINA SOLUCOES FINANCEIRAS S.A,socio_to_company
LEONARDO FALBO DONATO,TAORMINA SOLUCOES FINANCEIRAS S.A,socio_to_company
CARLOS EDUARDO BENITEZ,FLORES DO BRASIL TECNOLOGIA E SISTEMAS LTDA,socio_to_company
REAG ASSET MANAGEMENT S.A.,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
DARIO GRAZIATO TANURE,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
JOSE EDUARDO DE ASSUNCAO,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
AQUILES FELDMAN,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
FABIANA FRANCO,REAG - VENTURE CAPITAL & GROWTH EQUITIES LTDA,socio_to_company
REAG TRUST PARTNERS LTDA,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
REAG ASSET MANAGEMENT S.A.,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
DARIO GRAZIATO TANURE,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
AQUILES FELDMAN,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
MARCOS ANTONIO DA COSTA BAPTISTA,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
FABIANA FRANCO,REAG - GESTAO DE FUNDOS IMOBILIARIOS LDA.,socio_to_company
ANDRE LUIS DE OLIVEIRA AGOSTINHO,REDEVCO HOLDING PORTOFINO 01 S.A,socio_to_company
LEONARDO FALBO DONATO,REDEVCO HOLDING PORTOFINO 01 S.A,socio_to_company
SILVANO GERSZTEL,GOLDEN GREEN S.A.,socio_to_company
LEONARDO FALBO DONATO,GOLDEN GREEN S.A.,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,FF PARTICIPACAO LTDA,socio_to_company
ANTONIO AUGUSTO GUERREIRO ARAGAO DE VILLAR,FF PARTICIPACAO LTDA,socio_to_company
CARLOS ALBERTO HEITOR DE FARIAS MAGGIOLI FILHO,CLIMINVEST LTDA,socio_to_company
MARIA CANDIDA DE CAMPOS VERGANI BULHOES,RJSS CAPITAL PARTNERS S.A.,socio_to_company
FABIANA FRANCO,RJSS CAPITAL PARTNERS S.A.,socio_to_company
LUIZ AUGUSTO ARAGAO DE VILLAR FILHO,ONLINE SELLERS LTDA,socio_to_company
